"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect04"
"2004","Shenzhen (city)","440300","City (Prefectural level)","440000","Guangdong (province)","165.1400","845.5200"
"2004","Zhuhai (city)","440400","City (Sub-provincial level)","440000","Guangdong (province)","86.1700","510.4900"
"2004","Shantou (city)","440500","City (Sub-provincial level)","440000","Guangdong (province)","487.5200","2362.0200"
"2004","Foshan (city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","350.8900","911.8800"
"2004","Jiangmen (city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","385.5300","404.0800"
"2004","Zhanjiang (city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","706.4000","574.0800"
"2004","Maoming (city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","670.5900","585.2600"
"2004","Zhaoqing (city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","394.0500","265.2500"
"2004","Huizhou (city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","293.2200","262.7900"
"2004","Meizhou (city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","496.8900","313.7700"
"2004","Shanwei (city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","311.6700","591.2900"
"2004","Heyuan (city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","333.2100","210.5500"
"2004","Yangjiang (city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","262.8300","336.4000"
"2004","Qingyuan (city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","391.2600","204.2800"
"2004","Dongguan (city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","161.9700","657.0800"
"2004","Zhongshan (city)","442000","City (Sub-provincial level)","440000","Guangdong (province)","139.4400","774.7200"
"2004","Chaozhou (city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","249.5900","802.5400"
"2004","Jieyang (city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","601.7700","1148.4200"
"2004","Yunfu (city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","261.9600","336.7500"
"2004","Nanning (city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","648.8500","293.4400"
"2004","Liuzhou (city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","354.5100","190.4200"
"2004","Guilin (city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","493.8800","177.6000"
"2004","Wuzhou (city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","302.6500","240.4300"
"2004","Beihai (city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","147.8700","443.1200"
"2004","Fangchenggang (city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","79.8400","129.1700"
"2004","Qinzhou (city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","344.0100","317.2600"
"2004","Guigang (city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","475.4800","448.3100"
"2004","Yulin (city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","595.4900","463.8500"
"2004","Baise (city)","451000","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","371.6800","102.6700"
"2004","Hezhou (city)","451100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","209.5600","176.7700"
"2004","Hechi (city)","451200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","383.0000","114.3000"
"2004","Laibin (city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","245.1300","182.7800"
"2004","Chongzuo (city)","451400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","229.6700","132.3700"
"2004","Haikou (city)","460100","City (Sub-provincial level)","460000","Hainan (province)","143.0700","620.6900"
"2004","Sanya (city)","460200","City (Sub-provincial level)","460000","Hainan (province)","50.7500","264.4600"
"2004","Chongqing (city)","500000","Municipality","500000","Chongqing (city)","3144.2300","381.5700"
"2004","Chengdu (city)","510100","City (Prefectural level)","510000","Sichuan (province)","1059.7000","871.2400"
"2004","Zigong (city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","315.8000","722.1100"
"2004","Panzhihua (city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","107.0000","143.9000"
"2004","Luzhou (city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","474.0000","387.0300"
"2004","Deyang (city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","381.0000","639.8600"
"2004","Mianyang (city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","529.1000","260.8100"
"2004","Guangyuan (city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","303.9000","186.2900"
"2004","Suining (city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","380.0000","713.6700"
"2004","Neijiang (city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","420.7000","781.0600"
"2004","Leshan (city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","347.7000","271.0700"
"2004","Nanchong (city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","724.8000","580.7900"
"2004","Meishan (city)","511400","City (Sub-provincial level)","510000","Sichuan (province)","340.8000","474.2400"
"2004","Yibin (city)","511500","City (Sub-provincial level)","510000","Sichuan (province)","517.9000","389.8800"
"2004","Guang'an (city)","511600","City (Sub-provincial level)","510000","Sichuan (province)","452.8000","713.8200"
"2004","Dazhou (city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","637.1000","384.0100"
"2004","Ya'an (city)","511800","City (Sub-provincial level)","510000","Sichuan (province)","153.4000","99.6200"
"2004","Bazhong (city)","511900","City (Sub-provincial level)","510000","Sichuan (province)","361.1000","293.5500"
"2004","Ziyang (city)","512000","City (Sub-provincial level)","510000","Sichuan (province)","488.0000","612.9400"
"2004","Guiyang (city)","520100","City (Sub-provincial level)","520000","Guizhou (province)","","432.9200"
"2004","Liupanshui (city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","","298.0700"
"2004","Zunyi (city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","","235.0300"
"2004","Anshun (city)","520400","City (Sub-provincial level)","520000","Guizhou (province)","","276.5200"
"2004","Kunming (city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","503.0000","238.2300"
"2004","Qujing (city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","575.6000","199.4000"
"2004","Yuxi (city)","530400","City (Sub-provincial level)","530000","Yunnan (province)","208.6000","136.4400"
"2004","Baoshan (city)","530500","City (Sub-provincial level)","530000","Yunnan (province)","241.0000","122.5700"
"2004","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","524.4000","227.7700"
"2004","Lijiang (city)","530700","City (Sub-provincial level)","530000","Yunnan (province)","112.7000","53.1300"
"2004","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","218.3000","89.1300"
"2004","Xi'an (city)","610100","City (Prefectural level)","610000","Shaanxi (province)","725.0078","726.2400"
"2004","Tongchuan (city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","84.3299","217.2300"
"2004","Baoji (city)","610300","City (Sub-provincial level)","610000","Shaanxi (province)","369.2040","203.1700"
"2004","Xianyang (city)","610400","City (Sub-provincial level)","610000","Shaanxi (province)","489.7520","480.3400"
"2004","Weinan (city)","610500","City (Sub-provincial level)","610000","Shaanxi (province)","536.7508","408.6700"
"2004","Yan'an (city)","610600","City (Sub-provincial level)","610000","Shaanxi (province)","208.7974","56.3700"
"2004","Hanzhong (city)","610700","City (Sub-provincial level)","610000","Shaanxi (province)","373.9890","137.4300"
"2004","Yulin (city)","610800","City (Sub-provincial level)","610000","Shaanxi (province)","336.7889","80.3100"
"2004","Ankang (city)","610900","City (Sub-provincial level)","610000","Shaanxi (province)","294.9749","125.3600"
"2004","Shangluo (city)","611000","City (Sub-provincial level)","610000","Shaanxi (province)","240.6169","124.7300"
"2004","Lanzhou (city)","620100","City (Sub-provincial level)","620000","Gansu (province)","305.0700","235.4500"
"2004","Jiayuguan (city)","620200","City (Sub-provincial level)","620000","Gansu (province)","17.9600","57.1000"
"2004","Jinchang (city)","620300","City (Sub-provincial level)","620000","Gansu (province)","46.3100","52.0600"
"2004","Baiyin (city)","620400","City (Sub-provincial level)","620000","Gansu (province)","174.9300","82.5100"
"2004","Tianshui (city)","620500","City (Sub-provincial level)","620000","Gansu (province)","347.7800","242.9100"
"2004","Wuwei (city)","620600","City (Sub-provincial level)","620000","Gansu (province)","193.1100","56.3200"
"2004","Zhangye (city)","620700","City (Sub-provincial level)","620000","Gansu (province)","127.8100","30.1600"
"2004","Pingliang (city)","620800","City (Sub-provincial level)","620000","Gansu (province)","222.9300","199.6000"
"2004","Jiuquan (city)","620900","City (Sub-provincial level)","620000","Gansu (province)","97.1700","4.7700"
"2004","Qingyang (city)","621000","City (Sub-provincial level)","620000","Gansu (province)","256.6900","94.6500"
"2004","Dingxi (city)","621100","City (Sub-provincial level)","620000","Gansu (province)","296.9900","146.0800"
"2004","Longnan (city)","621200","City (Sub-provincial level)","620000","Gansu (province)","270.9300","97.0600"
"2004","Xining (city)","630100","City (Sub-provincial level)","630000","Qinghai (province)","48.8664","270.0100"
"2004","Yinchuan (city)","640100","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","150.2600"
"2004","Shizuishan (city)","640200","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","128.9900"
"2004","Wuzhong (city)","640300","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","62.6300"
"2004","Guyuan (city)","640400","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","134.0400"
"2004","Zhongwei (city)","640500","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","60.2000"
"2004","Urumqi (city)","650100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","185.9600","154.9700"
"2004","Karamay (city)","650200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","25.3900","32.0300"
"2004","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","236.4000","56.1600"
"2004","Turpan Prefecture","652100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","57.9700",""
"2004","Hami Prefecture","652200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","52.6000",""
"2004","Changji Hui Autonomous Prefecture","652300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","156.4400",""
"2004","Bayingolin Mongol Autonomous Prefecture","652800","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","114.8500",""
"2004","Aksu Prefecture","652900","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","222.7700",""
"2004","Kizilsu Kirghiz Autonomous Prefecture","653000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","46.8100",""
"2004","Kashgar Prefecture","653100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","361.5400",""
"2004","Hotan Prefecture","653200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","177.2100",""
"2004","Ili Kazakh Autonomous Prefecture","654000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","414.5800",""
"2004","Tacheng Prefecture","654200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","96.6300",""
"2004","Altay Prefecture","654300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","62.3000",""
"2004","Turpan(city)","652101","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","25.8200",""
"2004","Hinggan League","152200","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2004","Xilingol League","152500","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2004","Alxa League","152900","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2004","Yanbian Korean Autonomous Prefecture","222400","City (Sub-provincial level)","220000","Jilin (province)","217.7100",""
"2004","Daxinganling Region","232700","City (Sub-provincial level)","230000","Heilongjiang (province)","53.6650",""
"2004","Enshi Tujia and Miao Autonomous Prefecture","422800","City (Sub-provincial level)","420000","Hubei (province)","382.7000",""
"2004","Xiangxi Tujia and Miao Autonomous Prefecture","433100","City (Sub-provincial level)","430000","Hunan (province)","266.6300",""
"2004","Aba Tibetan and Qiang Autonomous Prefecture","513200","City (Sub-provincial level)","510000","Sichuan (province)","84.8000",""
