CRE_Gdpct(Merge Query)
年度标识,城市名称,城市代码,省份名称,生产总值,年末总人口,人口密度,外商新签合同数,外商协议投资金额,外商实际投资额
2015,锦州市,210700,辽宁省,1327.3292,302.6000,301.5800,9.0000,,8781.0000
2015,丹东市,210600,辽宁省,984.9006,238.1000,155.6600,21.0000,,25077.0000
2015,本溪市,210500,辽宁省,1164.6927,151.2000,179.5300,6.0000,,9887.0000
2015,抚顺市,210400,辽宁省,1216.4773,215.8000,191.6300,9.0000,,2606.0000
2015,鞍山市,210300,辽宁省,2336.9966,346.0000,373.8500,14.0000,,9575.0000
2015,大连市,210200,辽宁省,7731.6363,593.6000,472.4000,222.0000,,270302.0000
2015,沈阳市,210100,辽宁省,7272.3051,730.4000,567.6500,137.0000,,106116.0000
2015,鄂尔多斯市,150600,内蒙古自治区,4226.1300,157.3204,18.1000,4.0000,,173000.0000
2015,中卫市,640500,宁夏回族自治区,316.8907,,68.7800,,,
2015,固原市,640400,宁夏回族自治区,217.3181,,114.9700,,,
2015,吴忠市,640300,宁夏回族自治区,405.5982,,83.5400,3.0000,,
2015,石嘴山市,640200,宁夏回族自治区,482.6008,,141.2400,,,
2015,银川市,640100,宁夏回族自治区,1493.8590,,198.3400,17.0000,,16733.0000
2015,商洛市,611000,陕西省,560.9990,251.0056,130.1100,2.0000,1740.0000,152.0000
2015,重庆市,500000,重庆市,16040.5400,3371.8400,409.3500,242.0000,466628.0000,377183.0000
2015,儋州市,469003,海南省,231.7313,96.1457,282.8500,,,41553.3000
2015,三亚市,460200,海南省,435.8202,57.7800,301.9300,11.0000,30155.0000,26072.0000
2015,海口市,460100,海南省,1161.9648,164.8000,716.1500,37.0000,48085.0000,42680.9000
2015,云浮市,445300,广东省,713.1416,298.9300,384.0700,27.0000,37475.0000,5451.0000
2015,揭阳市,445200,广东省,1890.0144,701.6800,1339.6900,14.0000,28520.0000,3929.0000
2015,潮州市,445100,广东省,910.1099,272.8000,867.7700,7.0000,10091.0000,2044.0000
2015,中山市,442000,广东省,3010.0326,158.6800,891.2600,192.0000,103127.0000,45683.0000
2015,东莞市,441900,广东省,6275.0737,195.0100,792.6800,439.0000,505854.0000,531982.0000
2015,清远市,441800,广东省,1277.8570,418.5100,220.1100,17.0000,24207.0000,14201.0000
2015,阳江市,441700,广东省,1250.0077,292.1200,367.0200,27.0000,20655.0000,8497.0000
2015,河源市,441600,广东省,810.0793,366.4100,233.8100,26.0000,34329.0000,14425.0000
2015,汕尾市,441500,广东省,762.0631,358.9600,737.9200,10.0000,19130.0000,9958.0000
2015,梅州市,441400,广东省,959.7781,543.7900,343.8900,31.0000,36720.0000,7130.0000
2015,惠州市,441300,广东省,3140.0306,357.0700,314.6500,234.0000,204521.0000,110499.0000
2015,肇庆市,441200,广东省,1970.0100,438.2700,294.1400,98.0000,348511.0000,139447.0000
2015,茂名市,440900,广东省,2445.6300,785.8400,687.7200,44.0000,31910.0000,17190.0000
2015,湛江市,440800,广东省,2380.0243,822.9600,620.6200,4.0000,8072.0000,15717.0000
2015,江门市,440700,广东省,2240.0243,391.4100,411.3600,141.0000,96327.0000,87940.0000
2015,佛山市,440600,广东省,8003.9186,388.9700,1024.2200,238.0000,289848.0000,237726.0000
2015,汕头市,440500,广东省,1868.0251,550.4600,2501.1400,22.0000,41557.0000,21767.0000
2015,珠海市,440400,广东省,2025.4111,112.4500,646.6500,649.0000,361435.0000,217787.0000
2015,深圳市,440300,广东省,17502.8634,369.6400,1777.6700,3359.0000,2558852.0000,649731.0000
2015,韶关市,440200,广东省,1149.9806,330.2100,179.2300,21.0000,13532.0000,4807.0000
2015,广州市,440100,广东省,18100.4136,854.1900,1148.7800,1429.0000,836327.0000,541635.0000
2015,娄底市,431300,湖南省,1291.6626,,551.7900,12.0000,,34501.0000
2015,怀化市,431200,湖南省,1273.2479,,186.6300,16.0000,,11394.0000
2015,永州市,431100,湖南省,1418.1762,,285.2700,56.0000,,83160.0000
2015,郴州市,431000,湖南省,2012.0654,,268.6500,41.0000,,135413.0000
2015,益阳市,430900,湖南省,1354.4119,,390.4200,7.0000,,22132.0000
2015,张家界市,430800,湖南省,447.7004,,178.6500,7.0000,,9250.0000
2015,常德市,430700,湖南省,2709.0169,,322.0500,36.0000,,74116.0000
2015,岳阳市,430600,湖南省,2886.2800,,379.5900,13.0000,,36307.0000
2015,邵阳市,430500,湖南省,1386.9988,,394.1400,26.0000,,19200.0000
2015,衡阳市,430400,湖南省,2601.5749,,522.1200,115.0000,,103013.0000
2015,湘潭市,430300,湖南省,1703.0972,,577.0800,21.0000,,92000.0000
2015,株洲市,430200,湖南省,2335.1075,,357.5200,88.0000,,94175.0000
2015,长沙市,430100,湖南省,8510.1328,,575.4900,119.0000,,440580.0000
2015,菏泽市,371700,山东省,2400.9600,1003.0600,818.3700,13.0000,8321.0000,23058.0000
2015,滨州市,371600,山东省,2355.3298,389.0700,402.6900,9.0000,39164.0000,41022.0000
2015,聊城市,371500,山东省,2663.6200,622.3400,692.3400,8.0000,9722.0000,5680.0000
2015,德州市,371400,山东省,2750.9400,587.2700,566.7100,13.0000,8713.0000,11875.0000
2015,临沂市,371300,山东省,3763.1700,1124.0400,653.8300,21.0000,23333.0000,14230.0000
2015,莱芜市,371200,山东省,665.8300,128.3200,569.9000,5.0000,27482.0000,13471.0000
2015,日照市,371100,山东省,1670.8000,295.9500,552.3400,15.0000,19560.0000,57849.0000
2015,威海市,371000,山东省,3001.5700,254.7500,439.8800,163.0000,97640.0000,112018.0000
2015,泰安市,370900,山东省,3158.3900,565.7100,729.1900,72.0000,86784.0000,49564.0000
2015,济宁市,370800,山东省,4013.1243,867.4400,766.5100,13.0000,29057.0000,91698.0000
2015,潍坊市,370700,山东省,5170.5000,893.7100,553.8000,38.0000,176493.0000,100116.0000
2015,烟台市,370600,山东省,6446.0800,653.2800,471.4100,224.0000,286285.0000,191638.0000
2015,东营市,370500,山东省,3450.6400,190.6200,231.7100,10.0000,15911.0000,22194.0000
2015,枣庄市,370400,山东省,2031.0028,407.7700,893.9500,9.0000,20016.0000,9975.0000
2015,淄博市,370300,山东省,4130.2400,429.6000,720.8700,29.0000,25529.0000,58790.0000
2015,青岛市,370200,山东省,9300.0700,783.0900,694.0300,763.0000,827357.0000,669062.0000
2015,济南市,370100,山东省,6100.2320,625.7300,782.7000,104.0000,303100.0000,157851.0000
2015,上饶市,361100,江西省,1650.8064,671.5138,339.6100,81.0000,86431.0000,94111.0000
2015,抚州市,361000,江西省,1105.1377,399.2806,212.2500,36.0000,37511.0000,29313.0000
2015,宜春市,360900,江西省,1621.0204,551.1984,319.7800,16.0000,56770.0000,65440.0000
2015,吉安市,360800,江西省,1328.5198,489.8988,208.8800,113.0000,104623.0000,88323.0000
2015,赣州市,360700,江西省,1973.8688,854.7062,244.1400,104.0000,135624.0000,137013.0000
2015,鹰潭市,360600,江西省,639.2614,115.3311,356.7400,62.0000,30940.0000,24011.0000
2015,新余市,360500,江西省,946.7964,116.6706,390.1800,19.0000,15206.0000,36562.0000
2015,九江市,360400,江西省,1902.6783,482.5811,261.1400,79.0000,125721.0000,163019.0000
2015,萍乡市,360300,江西省,912.3871,190.1081,516.8400,32.0000,29746.0000,30758.0000
2015,景德镇市,360200,江西省,772.0557,164.0515,317.4300,16.0000,15327.0000,17115.0000
2015,南昌市,360100,江西省,4000.0140,530.2914,702.5100,82.0000,98858.0000,261656.0000
2015,杭州市,330100,浙江省,10050.2100,723.5545,436.2500,475.0000,,711253.0000
2015,南京市,320100,江苏省,9720.7700,653.4000,991.3500,250.0000,,333459.0000
2015,上海市,310000,上海市,26887.0200,1442.9700,2275.6700,6007.0000,5894300.0000,1845900.0000
2015,白城市,220800,吉林省,699.6822,196.6700,76.4800,8.0000,212.0000,15907.0000
2015,松原市,220700,吉林省,1637.3003,278.0700,131.8200,3.0000,1667.0000,35108.0000
2015,白山市,220600,吉林省,668.5521,125.3700,71.4100,3.0000,4947.0000,26840.0000
2015,通化市,220500,吉林省,1001.2129,221.1000,141.5600,3.0000,5039.0000,43085.0000
2015,辽源市,220400,吉林省,726.6404,120.8000,235.4100,2.0000,,29500.0000
2015,四平市,220300,吉林省,1233.2487,326.4100,226.6700,,,26000.0000
2015,吉林市,220200,吉林省,2394.1860,426.2400,153.7300,2.0000,137.0000,104830.0000
2015,长春市,220100,吉林省,5530.0345,753.8400,366.1300,30.0000,44549.0000,520520.0000
2015,天津市,120000,天津市,16794.6700,1026.9000,861.7900,1035.0000,3135740.0000,2113444.0000
2015,北京市,110000,北京市,24779.1000,1345.2000,819.5700,1386.0000,,1299635.0000
2014,和田地区,653200,新疆维吾尔自治区,198.4208,225.8200,,,1.0000,
2014,喀什地区,653100,新疆维吾尔自治区,688.4030,448.8200,,2.0000,3649.0000,313.0000
2014,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,89.2437,59.6400,,1.0000,-852.0000,917.0000
2014,阿克苏地区,652900,新疆维吾尔自治区,749.8888,253.0500,,,,3315.0000
2014,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,1118.7864,139.8700,,6.0000,12599.0000,2941.0000
2014,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,258.1125,49.3900,,,,22.0000
2014,阿勒泰地区,654300,新疆维吾尔自治区,225.6160,67.5800,,1.0000,1065.0000,1608.0000
2014,塔城地区,654200,新疆维吾尔自治区,594.1184,105.1500,,1.0000,668.0000,664.0000
2014,伊犁哈萨克自治州,654000,新疆维吾尔自治区,1562.0784,473.6400,,4.0000,4685.0000,3091.0000
2014,昌吉回族自治州,652300,新疆维吾尔自治区,1060.8714,141.2600,,4.0000,4346.0000,6096.0000
2014,哈密地区,652200,新疆维吾尔自治区,402.1829,61.6900,,,,1406.0000
2014,吐鲁番地区,652100,新疆维吾尔自治区,260.0194,65.3100,,,,8.0000
2014,克拉玛依市,650200,新疆维吾尔自治区,847.6725,29.5800,50.3900,,,
2014,乌鲁木齐市,650100,新疆维吾尔自治区,2461.4698,266.9100,193.5800,30.0000,15363.0000,18309.0000
2014,恩施土家族苗族自治州,422800,湖北省,612.0100,406.2900,,,,
2014,随州市,421300,湖北省,723.4500,257.1100,,9.0000,,9958.0000
2014,咸宁市,421200,湖北省,964.2500,296.4600,,15.0000,,5880.0000
2014,黄冈市,421100,湖北省,1477.1500,741.4300,,8.0000,,8690.0000
2014,荆州市,421000,湖北省,1480.4900,658.4500,,9.0000,,12200.0000
2014,孝感市,420900,湖北省,1354.7200,525.7200,,29.0000,,31061.0000
2014,荆门市,420800,湖北省,1310.5900,300.2900,,10.0000,,29559.0000
2014,鄂州市,420700,湖北省,686.6400,,,7.0000,,21094.0000
2014,襄阳市,420600,湖北省,3129.2600,595.4500,,31.0000,,56946.0000
2014,宜昌市,420500,湖北省,3132.2100,400.4000,,8.0000,,31151.0000
2014,十堰市,420300,湖北省,1200.8200,346.9700,,14.0000,,18047.0000
2014,黄石市,420200,湖北省,1218.5600,265.1400,,14.0000,,55000.0000
2014,武汉市,420100,湖北省,10069.4800,827.3100,,137.0000,,619858.0000
2014,大兴安岭地区,232700,黑龙江省,128.4000,49.8934,,,2974.0000,3000.0000
2014,绥化市,231200,黑龙江省,1190.2000,553.1970,158.6300,4.0000,25313.0000,23109.0000
2014,黑河市,231100,黑龙江省,421.4000,169.7099,24.9800,1.0000,18531.0000,18131.0000
2014,牡丹江市,231000,黑龙江省,1130.3000,256.5943,67.9800,6.0000,47270.0000,45015.0000
2014,七台河市,230900,黑龙江省,214.3000,88.2247,141.8100,1.0000,1365.0000,747.0000
2014,佳木斯市,230800,黑龙江省,766.0000,232.8532,73.8000,5.0000,20228.0000,23100.0000
2014,伊春市,230700,黑龙江省,256.0000,122.9173,37.1900,1.0000,10375.0000,948.0000
2014,大庆市,230600,黑龙江省,4077.5000,278.0052,130.0700,3.0000,65394.0000,67889.0000
2014,双鸭山市,230500,黑龙江省,432.7000,148.9883,65.8700,,2669.0000,2669.0000
2014,鹤岗市,230400,黑龙江省,259.5000,107.0144,73.0100,2.0000,7327.0000,6823.0000
2014,鸡西市,230300,黑龙江省,516.0000,183.5728,81.4900,,12159.0000,13333.0000
2014,齐齐哈尔市,230200,黑龙江省,1209.3000,553.2349,130.2700,10.0000,78635.0000,45705.0000
2014,哈尔滨市,230100,黑龙江省,5340.1000,987.2856,186.0400,64.0000,288318.0000,253631.0000
2014,驻马店市,411700,河南省,1691.2964,900.5600,610.3400,15.0000,46268.0000,35392.0000
2014,周口市,411600,河南省,1989.7500,1136.3500,1034.1000,8.0000,36123.0000,48490.0000
2014,信阳市,411500,河南省,1757.3375,864.8000,474.7200,8.0000,33332.0000,47822.0000
2014,商丘市,411400,河南省,1697.6370,904.7000,887.1900,54.0000,35225.0000,30897.0000
2014,南阳市,411300,河南省,2675.5709,1176.8100,445.6600,24.0000,85787.0000,57264.0000
2014,三门峡市,411200,河南省,1240.0597,227.7900,217.0300,26.0000,107838.0000,95679.0000
2014,漯河市,411100,河南省,941.1601,277.3300,990.6000,21.0000,118650.0000,78897.0000
2014,许昌市,411000,河南省,2087.2312,487.1400,1003.9000,10.0000,39686.0000,59725.0000
2014,濮阳市,410900,河南省,1253.6056,389.9300,1013.5400,10.0000,41568.0000,48717.0000
2014,焦作市,410800,河南省,1844.3139,368.5000,907.9300,11.0000,29066.0000,72850.0000
2014,新乡市,410700,河南省,1917.8107,603.6700,727.5900,15.0000,99485.0000,86988.0000
2014,鹤壁市,410600,河南省,682.1975,162.1100,764.8500,20.0000,56995.0000,66785.0000
2014,安阳市,410500,河南省,1791.8143,579.4300,831.5600,22.0000,47827.0000,42839.0000
2014,平顶山市,410400,河南省,1637.1717,540.5300,706.8300,5.0000,58048.0000,36493.0000
2014,洛阳市,410300,河南省,3284.5734,696.2300,456.9600,39.0000,137584.0000,241025.0000
2014,开封市,410200,河南省,1492.0562,514.0400,885.6200,13.0000,52241.0000,51698.0000
2014,郑州市,410100,河南省,6776.9890,759.9700,1259.4700,66.0000,144557.0000,363002.0000
2014,崇左市,451400,广西壮族自治区,649.7236,248.1800,143.2000,5.0000,2723.0000,6329.0000
2014,来宾市,451300,广西壮族自治区,551.1237,266.3800,198.6300,2.0000,2414.0000,842.0000
2014,河池市,451200,广西壮族自治区,601.1656,419.8500,125.4200,2.0000,2487.0000,10616.0000
2014,贺州市,451100,广西壮族自治区,448.9748,238.0500,202.5400,5.0000,3878.0000,2602.0000
2014,百色市,451000,广西壮族自治区,917.9482,412.0200,113.8100,1.0000,-1881.0000,200.8300
2014,玉林市,450900,广西壮族自治区,1341.5161,707.9500,552.0500,7.0000,5542.0000,2968.0000
2014,贵港市,450800,广西壮族自治区,805.3951,543.1700,512.3300,6.0000,10917.0000,2200.0000
2014,钦州市,450700,广西壮族自治区,854.9638,402.0000,330.7600,10.0000,34886.0000,51171.0000
2014,防城港市,450600,广西壮族自治区,588.8922,94.2400,151.0700,2.0000,1239.0000,2440.0000
2014,北海市,450500,广西壮族自治区,856.5446,169.3100,507.3400,9.0000,2502.0000,13000.0000
2014,梧州市,450400,广西壮族自治区,1062.0028,340.2700,270.3100,6.0000,599.0000,1078.0000
2014,桂林市,450300,广西壮族自治区,1826.2706,526.4800,189.0300,18.0000,38399.0000,14487.0000
2014,柳州市,450200,广西壮族自治区,2208.5074,377.9400,203.2300,6.0000,10357.0000,9986.3000
2014,南宁市,450100,广西壮族自治区,3148.3154,729.6600,328.0300,59.0000,77629.0000,63950.0000
2014,宁德市,350900,福建省,1376.0900,352.2400,261.8500,20.0000,37301.0000,17463.0000
2014,龙岩市,350800,福建省,1621.5800,307.1400,161.1200,18.0000,34039.0000,24082.0000
2014,南平市,350700,福建省,1232.5600,319.1900,121.4600,26.0000,42784.0000,12000.0000
2014,漳州市,350600,福建省,2506.3600,497.4100,386.1900,94.0000,98080.0000,101207.0000
2014,泉州市,350500,福建省,5733.3600,716.2200,650.2200,126.0000,154609.0000,148950.0000
2014,三明市,350400,福建省,1621.2100,284.0100,123.6700,40.0000,26113.0000,14033.0000
2014,莆田市,350300,福建省,1502.0700,341.2100,825.9700,11.0000,3666.0000,34092.0000
2014,厦门市,350200,福建省,3273.5800,203.4400,1293.3200,416.0000,285337.0000,197101.0000
2014,福州市,350100,福建省,5169.1600,674.9400,516.5600,126.0000,146368.0000,154651.0000
2014,榆林市,610800,陕西省,2917.4200,373.8414,85.7900,3.0000,9982.0000,7266.0000
2014,安康市,610900,陕西省,680.1430,306.2070,130.1000,1.0000,489.0000,3000.0000
2014,汉中市,610700,陕西省,984.4040,384.1313,140.7800,6.0000,3316.0000,4005.0000
2014,延安市,610600,陕西省,1402.4640,234.3357,63.2700,1.0000,1252.0000,1063.0000
2014,渭南市,610500,陕西省,1353.4470,561.4285,427.4600,,813.0000,1216.0000
2014,咸阳市,610400,陕西省,1810.2930,526.6828,516.9100,2.0000,11824.0000,10356.0000
2014,宝鸡市,610300,陕西省,1468.3830,383.8387,211.8700,10.0000,14101.0000,8008.0000
2014,铜川市,610200,陕西省,278.9490,84.0529,213.4900,1.0000,2100.0000,2100.0000
2014,西安市,610100,陕西省,5576.9820,815.2948,807.4600,92.0000,480457.0000,370318.0000
2014,迪庆藏族自治州,533400,云南省,147.2100,40.7000,,3.0000,,3000.0000
2014,怒江傈僳族自治州,533300,云南省,100.1200,54.1000,,,,
2014,德宏傣族景颇族自治州,533100,云南省,274.2000,126.4000,,4.0000,7300.0000,2600.0000
2014,大理白族自治州,532900,云南省,832.3300,352.7000,,4.0000,4900.0000,9300.0000
2014,西双版纳傣族自治州,532800,云南省,306.0200,115.7000,,8.0000,4200.0000,400.0000
2014,文山壮族苗族自治州,532600,云南省,615.8700,359.3000,,1.0000,,
2014,红河哈尼族彝族自治州,532500,云南省,1127.0900,462.0000,,6.0000,2600.0000,6000.0000
2014,楚雄彝族自治州,532300,云南省,705.6600,272.8000,,4.0000,2200.0000,2000.0000
2014,临沧市,530900,云南省,465.1200,249.3000,100.6900,1.0000,1300.0000,6500.0000
2014,普洱市,530800,云南省,476.9500,259.4000,55.9100,3.0000,400.0000,6900.0000
2014,丽江市,530700,云南省,269.6800,127.5000,57.1100,2.0000,1100.0000,700.0000
2014,昭通市,530600,云南省,669.5100,538.7000,264.8700,,,
2014,保山市,530500,云南省,503.0900,256.7000,131.8000,2.0000,2300.0000,11900.0000
2014,玉溪市,530400,云南省,1184.7300,235.1000,141.3100,4.0000,2100.0000,7400.0000
2014,曲靖市,530300,云南省,1548.4600,600.9000,223.6500,4.0000,2400.0000,8900.0000
2014,昆明市,530100,云南省,3712.9900,662.6000,261.9900,75.0000,66400.0000,204400.0000
2014,甘南藏族自治州,623000,甘肃省,124.6932,72.3441,,,,
2014,临夏回族自治州,622900,甘肃省,202.9732,227.8959,,2.0000,1020.0000,55.0000
2014,陇南市,621200,甘肃省,289.4472,283.2328,101.7400,,,1776.0000
2014,定西市,621100,甘肃省,290.1643,301.3822,153.6900,1.0000,321.0000,295.0000
2014,庆阳市,621000,甘肃省,668.8607,265.5797,97.9000,,1873.0000,
2014,酒泉市,620900,甘肃省,610.5496,101.8037,5.7300,,-358.0000,4259.0000
2014,平凉市,620800,甘肃省,350.5533,233.6798,209.2000,1.0000,567.0000,
2014,张掖市,620700,甘肃省,361.7771,129.6775,30.9300,2.0000,1001.0000,3131.0000
2014,武威市,620600,甘肃省,408.5293,188.8955,56.8300,1.0000,982.0000,185.0000
2014,天水市,620500,甘肃省,522.8228,364.4966,255.3100,,,14.0000
2014,白银市,620400,甘肃省,447.6423,177.9106,84.0900,,800.0000,41.0000
2014,金昌市,620300,甘肃省,256.1027,45.6160,52.8400,,,
2014,嘉峪关市,620200,甘肃省,230.6881,20.1723,82.2100,,,
2014,兰州市,620100,甘肃省,2000.9389,321.6398,286.3100,5.0000,3551.0000,276.0000
2014,凉山彝族自治州,513400,四川省,1314.3000,506.9000,,,,
2014,甘孜藏族自治州,513300,四川省,206.8100,111.3000,,,,
2014,阿坝藏族羌族自治州,513200,四川省,247.7900,92.2000,,,,
2014,资阳市,512000,四川省,1195.6000,507.3000,637.2500,4.0000,,10480.0000
2014,巴中市,511900,四川省,456.6600,383.1000,311.6400,7.0000,,2076.0000
2014,雅安市,511800,四川省,462.4100,157.2000,104.4700,1.0000,,2066.0000
2014,达州市,511700,四川省,1347.8300,688.1000,414.8400,2.0000,,6000.0000
2014,广安市,511600,四川省,919.6100,471.7000,743.8400,3.0000,,4194.0000
